6322025	559292
68469146	237561
751351640	40199
475674217	1229665
517325629	1279085
475675337	1229665
342886344	660025
584139985	334819
68469142	237561
68481678	237561
584144418	334819
584126403	334819
682394890	1420912
255944763	500485
342877342	660025
475670806	1229665
743659336	1276143
425773023	1170229
682472361	1420915
682259616	1437433
849268601	91492
628331991	1182543
759219961	212818
83773284	510516
770307310	1403190
759256257	569365
628184310	930089
768695527	60172
596550875	5518
697083491	498257
672381581	5530
134055675	5061
666409164	1280523
238487136	332952
902270685	5075
924114417	456999
914753938	1392242
587667162	909455
849272833	91492
662505805	1043003
629723844	655844
770310308	1403190
302407700	526221
666407040	1280523
674220754	84753
915117600	1442368
913784268	100787
350629820	380704
913788109	100787
615466023	1445577
759292186	5601
628316150	1182544
164424070	367110
913765772	100787
358375749	1033177
913773135	100787
350633414	380704
589104421	431241
640917396	1173701
818162039	5544
628055366	665912
748542842	1398154
119492606	331117
169767886	510516
578047704	1355161
662507485	1043003
662503278	1043003
666399486	1280523
666405873	1280523
628282698	1182544
550806838	1391915
207344454	545124
682369370	1420910
682382997	1420909
780597222	1397361
827071164	645133
780598778	1397361
530471179	1237896
698991692	510951
891582384	653667
530476142	1237896
701775816	1245745
146414249	294746
914758790	1392242
550803708	1391915
761341093	1442371
749873395	990650
759241084	91928
550807736	1391915
472244867	1290391
550809255	1391915
58265406	214684
750944091	1095629
913800310	100787
401887517	1186058
818166973	5544
354548544	5480
628287380	1182544
70996658	330879
212546627	441960
189198854	426418
169782429	510516
759243111	91928
45191045	284811
350638436	380704
573986765	983644
530479083	1237896
146414247	294746
255951984	500485
45198747	284811
596550779	5518
700445944	27334
596653334	1213859
146415588	294746
748528593	756982
240279467	544712
347833125	999810
401886091	1186058
667663335	655819
824372337	1246674
915694395	1043005
701777031	1245745
146415590	294746
530477344	1237896
816347134	308745
682308291	1420901
629636424	1263415
629651949	1287681
576045708	759272
618812614	721885
630963008	1277687
628302046	1182542
171676603	515849
915156980	1408163
802104113	72032
320589239	655863
472586319	1130832
827756632	27342
50306829	284590
67527704	227321
734657609	1081103
835901679	644358
820654673	5421
302881791	660122
477531324	1213857
829106496	5127
636747743	1116229
751758953	913774
891556346	483514
302886147	660122
821067298	420778
512189297	1262450
751757555	913774
759218559	212818
673526002	1398559
684164395	858893
636759713	1116229
388852755	120017
667728241	1283841
821058934	158046
891574789	483514
242772686	441959
615444513	1445577
699032671	5518
171676296	515849
343428219	999809
557998044	1365824
666866339	563466
758975017	237631
477531227	1213857
799341700	235443
380487695	80884
452838317	675120
477533064	1213857
631392226	383855
666865553	563466
682343160	1420908
748551606	1472165
749884541	990650
827075504	645133
915149315	348802
584392778	1382522
615451284	1445577
749766791	944288
915077331	1442369
367044900	578455
399166977	1111077
628309354	1182542
763729394	945553
927382093	871575
671158954	1220924
