493446310	87883
495172589	1144321
489317234	294
502352207	556
489294892	286
489283292	294
147811874	29760
490048612	1883
764700965	1611770
637163429	1386
497896662	286
493433568	85698
663137531	1883
499373620	136843
14211396	3708
151943003	307796
506373682	1393
503461590	28095
37654214	4577
922429685	109376
674924072	3708
3914163	4097
411029523	1224746
499560245	542
489905485	518
4835588	39947
727489924	90675
356539229	3847
326502296	112509
495434193	1147684
499473061	1076
738811518	1545044
496589440	664683
657873115	103855
489310549	294
498131403	50340
498250561	359110
473904408	4572
727443150	90675
568869061	2711
687568408	3711
16400	3702
15229936	3702
727465841	90675
567862992	85681
685282759	3711
1469912	3702
346921804	1003237
516007080	81408
913646875	217203
489343483	1426
499398714	1355477
656061952	33942
763095106	1609758
489259684	293
545077205	507
657877095	103855
229362038	216595
497308737	95619
734846192	286
658019178	3750
727443152	90675
566167695	3694
15242205	3702
302775015	88036
143328311	4577
460411360	4081
449443470	3659
593206168	3885
728834982	29729
902196629	3562
657953124	3750
595825876	3760
916320359	37919
764350137	1609977
407883491	1179773
775233528	1231341
109700995	342610
503965544	192
545378802	1391
365760240	1095631
489448588	1479
523423653	1333698
917183699	1463880
518224143	1386
805640800	1609979
489699231	408
736645330	1404
496108369	473781
503362151	80867
494064857	204799
917341443	1930
918447706	362257
806841303	342002
515470087	1565415
517206482	1132442
560477269	78327
655283225	78327
913414279	146820
918217771	85558
597917009	578457
304422957	77133
494048784	197222
494854956	311230
635634231	1131814
721481675	85698
639935447	46680
703114123	984307
492365617	51047
502213068	337
503157276	85698
742866475	303
503274412	592316
697173273	4098
486073705	1292037
806929633	1355477
751837929	1108050
502145847	3827
747083162	4182
590586578	3641
916402335	1306990
630962942	1277687
470110884	101020
502636684	2057
308943808	4442
565466970	81985
514715281	4555
357136697	15368
573919923	4533
633425803	1458261
115447475	39947
514715277	4555
729328088	28532
297808227	81972
567176459	72664
674229370	50452
720031324	4432
743776009	51953
702474299	71139
567128083	72664
296088434	29760
567189717	72664
661889289	49390
682460235	1420914
255565735	3988
122249081	3871
802753212	180498
922367247	3880
75251326	3871
567189708	72664
703120100	981085
848900458	4155
242062416	4558
674241110	50452
225464870	29760
148906582	3332
388506412	34305
674252234	50452
720004530	4432
599566274	1192034
168042579	3218
565453402	81985
586762737	13333
654634745	1492281
702474303	71139
255565731	3988
357136693	15368
565444244	81985
565467112	81985
646399358	933084
147861029	29760
731348276	3555
917220373	1935
297815546	81972
402217697	745407
546338062	1366050
566209208	3694
673527915	1398559
727650409	90675
222623304	39947
516338776	1134413
319411811	999809
505057724	466153
758980583	237631
901808449	29655
917066003	60547
389940406	1171375
917364133	379
558000068	1365824
654709755	29448
697173271	4098
488699008	43
557341690	1121022
768197214	29172
836730524	48
488805735	1033
255565733	3988
586668730	13333
761929578	1128425
917460916	68239
388520699	34305
628826377	741705
495013882	1144309
495272099	1144331
505260482	666685
516386375	984307
500018445	119484
646286111	930990
731381423	29760
498362432	1033734
917184142	330084
922541816	421767
502975057	305
503725012	106590
519049016	1312922
913711914	180195
255565729	3988
341889635	135651
550930098	1298855
800921011	1246595
809073925	1545691
827759850	27342
873224318	1169540
917181319	1996
489555770	1224
40890317	155900
111054396	33936
255714445	559295
654953300	363872
916827874	217168
40890315	155900
498791504	38312
639564127	1287689
646309743	1137138
647538695	1076596
651266116	285268
652572412	204470
761757144	1245769
825924089	1443435
889726922	146475
917312942	1463859
918732789	1080349
40890091	155900
40890285	155900
308490725	31234
518474124	189
640712472	1397275
664494720	1463871
751644035	442
916947867	505250
917707697	1553907
519072019	1268622
528205010	59799
540139293	1230476
567862994	85681
636603407	717944
639244810	1033
639254531	1033
651245376	209897
655156779	219182
754991861	1243664
917020477	32008
924124750	456999
924506452	1428
926328887	1415544
491630440	43595
492406466	1385
518254404	1196323
597969379	732165
738789955	1501230
740065140	89050
759852173	1532557
852467028	1577075
921311650	1688405
493729127	130049
494630573	1883
504366246	2331
516337819	1134413
517949355	1118054
518245362	1211706
576990625	1086054
595774084	694068
598008779	717982
599348942	650164
754798638	1243662
764400428	1429043
808073159	684063
913454293	52
917009820	71657
302695047	578458
449551022	914234
493884910	161360
517834394	380174
549632464	329
647568755	79264
652941254	948107
655102530	1449063
671525783	44060
749875787	990650
754379913	745531
765534983	1490051
809268787	1522316
902974982	1302659
914042135	1463936
40890137	155900
489901626	511
501028236	375286
519048287	1312922
652788929	329858
657609255	392015
657929038	360055
664079180	285535
749901029	994086
751004341	930992
751029199	944289
802678759	54126
810850310	529705
489265830	294
490569402	1471
490571587	1471
504566103	171437
515693844	117681
517983380	1287657
559039483	497735
630172982	1381753
695530602	747525
749847123	664439
769799657	13333
797121361	1163419
916248655	360056
922779361	1684143
926245917	1293441
599094703	741275
914260396	1306850
550914112	53329
754174758	1084
874068753	1670619
499131299	1421
516092326	305977
518912095	420952
597903322	721885
737593181	1500897
739626512	13689
749769446	944288
828155700	1197874
501236506	366602
653100585	376489
736443982	1429916
754829558	703222
761945342	1314674
808400413	1478134
918331317	345341
921286535	1566026
489244277	287
496163382	501479
497257790	875171
516530858	28095
522161489	381445
599353947	650164
652743748	1249997
655597478	321661
696281411	1284393
738198414	444515
756185876	337
913717785	211589
354544599	5480
489560410	286
497912420	286
500097095	43663
501422862	375929
503218839	1006
517988627	1033736
518716959	35751
521067578	288022
644232079	397260
654564515	220343
654819037	1449044
764509631	1604022
835733888	398
448531406	1136231
496887402	303
497320731	932213
501062292	280
503725017	106590
504098617	380
505185127	200451
515537773	29442
515693225	117681
515705539	294
516060186	1229485
516097935	294
639538633	317
643813110	36746
647579509	1463662
648448453	76761
648537123	667585
654305423	765414
654749232	392320
696311582	1470593
703481283	103733
734854564	294
734869579	294
736935855	69222
738212048	1500894
749010184	226910
765303179	29570
769913646	1513468
873957848	1109412
881006941	1674920
903232773	200450
926330075	1415544
150866043	322104
268564027	6238
294656260	284592
489273480	294
495129815	1144317
495436562	1147684
499853907	312306
504215128	81475
505083206	303
515791972	68895
517529012	340680
518401990	281915
522020853	70993
539396272	46352
640713674	1397275
655216344	157782
666645941	196367
736894491	371042
754918450	1301100
756181872	337
759475620	303
759852150	1532557
821171442	303
926557023	1705718
254567613	644223
506335631	69223
510856095	53326
516265452	1248916
520809497	911241
522060136	70998
544883691	1450
550930750	210512
565467110	81985
653610420	1380376
654031257	1540
654510190	1229486
658467369	480813
663444796	36022
703200515	541095
749530990	1231063
780158531	1028989
873222670	1169540
913165788	229920
17557111	6239
260945122	306902
