50554053	284591
58260730	214684
475669380	1229665
629698429	655827
2912	4911
307141615	27300
490469877	28126
257900419	840
496300331	563031
739014192	712461
490483750	28129
146418164	294746
667720437	1283841
298576517	563008
490515524	28136
490492572	28132
494222716	228604
927755738	179993
459213821	936053
523425062	1333698
844799303	1397
635645467	69825
492740831	204516
922996116	1676614
493324446	77095
667649445	655819
281401101	649760
495840111	439703
495176436	363265
374109307	1034331
547914645	838
636770113	1116229
523421766	1333698
796696166	1047168
500098115	43663
906318677	4903
70988813	330879
916334758	392838
492443353	52227
515480930	502821
733790986	1315273
918362808	504487
497437923	712469
818155292	5544
493296770	76122
524308833	1263102
269210721	649743
391861623	1172194
396492048	985895
430811039	42068
748549932	1427455
50303037	284590
156839582	436907
255712171	559295
628071673	665912
759229936	253628
19075800	284812
116205988	306901
363748596	931890
169615773	321614
640557429	77768
524482676	1262925
597589683	1072389
631389460	383855
513030950	566037
667831350	1168221
738989631	28127
761757334	1245769
490480750	28127
754411725	1041607
761759080	1245769
524021146	1262938
615404163	1287680
671152926	1220924
821069808	420778
749882565	990650
678342015	5949
347836294	999810
739036668	1433844
597993899	732165
477526240	1213857
648163633	685588
754411728	1041607
358237767	1075090
156051554	665079
761341181	1442371
915098711	1442368
729850	4927
1915992	1144522
213409293	402676
759258005	569365
636615637	717944
475667871	1229665
662509828	1043003
662525324	1043002
754411706	1041607
918831818	1043004
599098890	741275
751346846	40199
563297887	1432307
636606389	717944
403215909	1071383
640202091	1115632
646301156	1137138
630349523	670483
663448304	36022
615441587	1445577
294659164	284592
494228386	229204
588263093	671144
915689153	1043005
763406189	982
597993903	732165
254579074	559307
759738891	361575
367017111	4950
654814872	1101188
737953379	1392489
367015061	4950
498204069	393060
654926047	1392488
908569676	498019
524760604	1262913
908737967	1681194
654822753	218158
375267684	1142140
448097423	559304
498349677	989
503366544	361575
759740371	361575
916707854	254410
495899008	1245591
628339598	1182543
739678337	259
806384454	1220578
407925860	1126212
641742445	213554
667829924	1168221
640344719	1283284
652558047	226504
919361426	662
503114922	256701
727130957	58291
517716638	225917
494919962	1134474
506327022	324057
702212259	1216008
506359490	43948
510833442	115979
763340701	1211851
498363586	1033734
738842944	1227352
635508976	1197718
691797350	5643
759313702	1442370
921061030	161536
516016021	1234606
644568003	365617
737358575	127886
914300929	190895
551205716	100480
858050689	49012
503428230	119864
915970759	36821
754859430	160799
489416251	1445
551290947	396389
748252191	1508404
643754059	1298865
772560924	104336
497832633	1078471
551303007	384677
910697703	1588022
817492573	1649647
495915718	1246484
497780474	101571
746969629	1574475
