6322025	559292
68469146	237561
475674217	1229665
342885774	660025
584139985	334819
342875095	660025
475675337	1229665
68469142	237561
68481678	237561
584144418	334819
342877342	660025
743659336	1276143
682394890	1420912
342886344	660025
475670806	1229665
759219961	212818
587669825	909455
83773284	510516
682259616	1437433
697083491	498257
672381581	5530
134055675	5061
666409164	1280523
70995900	330879
238487136	332952
596542246	5518
768695527	60172
770310308	1403190
596550875	5518
666407040	1280523
674220754	84753
913784268	100787
350629820	380704
517325629	1279085
164424070	367110
913765772	100787
358375749	1033177
914753938	1392242
768696881	60172
350633414	380704
83767403	510516
70981830	330879
748542842	1398154
119492606	331117
169767886	510516
578047704	1355161
768697329	60172
629723844	655844
517323862	1279085
666399486	1280523
666405873	1280523
302407700	526221
531990269	1279085
550806838	1391915
682472361	1420915
530471179	1237896
682428118	1420911
698991692	510951
628331991	1182543
913788109	100787
530476142	1237896
146414249	294746
530478805	1237896
550803708	1391915
628291632	1182544
682296100	1420902
576981284	1086054
829108386	5127
550807736	1391915
700454600	27334
472244867	1290391
550809255	1391915
913773135	100787
913800310	100787
401887517	1186058
628287380	1182544
70996658	330879
212546627	441960
818162039	5544
628184310	930089
628196367	930089
628338856	1182543
928521868	665024
45191045	284811
350638436	380704
530479083	1237896
146414247	294746
596550779	5518
146415588	294746
628282698	1182544
240279467	544712
347833125	999810
401886091	1186058
667663335	655819
701777031	1245745
146415590	294746
530477344	1237896
207344454	545124
816347134	308745
682369370	1420910
682308291	1420901
682278743	1437433
682382997	1420909
629636424	1263415
780597222	1397361
629651949	1287681
576045708	759272
618812614	721885
630963008	1277687
628302046	1182542
171676603	515849
915156980	1408163
802104113	72032
320589239	655863
472586319	1130832
827071164	645133
827756632	27342
50306829	284590
67527704	227321
734657609	1081103
835901679	644358
820654673	5421
780598778	1397361
380488754	80884
849268601	91492
915117600	1442368
302881791	660122
477531324	1213857
761330462	1442371
829106496	5127
636747743	1116229
751758953	913774
891556346	483514
302886147	660122
821067298	420778
512189297	1262450
751757555	913774
759218559	212818
673526002	1398559
682403398	1420912
684164395	858893
759249314	569365
915067818	1442368
636759713	1116229
761336270	1442371
388852755	120017
667728241	1283841
759255110	569365
821058934	158046
891574789	483514
242772686	441959
550808782	1391915
615444513	1445577
699032671	5518
171676296	515849
343428219	999809
557998044	1365824
666866339	563466
758975017	237631
477531227	1213857
799341700	235443
891582384	653667
380487695	80884
452838317	675120
477533064	1213857
631392226	383855
666865553	563466
682343160	1420908
748551606	1472165
749884541	990650
827075504	645133
915149315	348802
584392778	1382522
615451284	1445577
749766791	944288
913792254	100787
915077331	1442369
367044900	578455
399166977	1111077
628309354	1182542
701775816	1245745
763729394	945553
927382093	871575
615466023	1445577
671158954	1220924
749766780	944288
808369527	1305764
449542351	914234
759207190	1016849
914758790	1392242
915117373	1442368
