768480072	1294342
768481054	1294344
768478694	1294339
768498689	1294380
768462458	468558
768470821	1294323
167047897	27292
768463932	502869
768486944	1294356
768469836	1294322
768500647	1294384
768473288	1294329
768482024	1294346
768462952	947044
768489875	1294362
768483491	1294349
768460505	1294307
768474770	1292971
768499673	1294382
768496268	1294375
6322022	559292
768475248	1293430
259149325	643680
768497217	1294377
768485962	1294354
919302886	252598
190406378	285006
206597174	27292
584365241	1182966
768500640	1294383
151943000	307796
365760238	1095631
323302425	764102
167047895	4932
323306611	764101
584368899	1182968
207340147	545124
768461472	1294308
918734846	1080349
323306626	764101
768500639	1294383
323307336	764101
